itinerario_id,cruce_id,sentido,instante_paso_s,hcall_in_s,hcall_out_s
1,16,,77429,77372,77439
1,16,,78329,78272,78339
1,16,,78391,78334,78401
1,16,,79229,79172,79239
1,16,,79591,79534,79601
1,16,,80129,80072,80139
1,16,,80241,80184,80251
1,16,,82529,82472,82539
1,16,,84029,83972,84039
1,15,,21695,21556,21705
1,15,,22135,22079,22145
1,15,,22975,22919,22985
1,15,,23255,23116,23265
1,15,,23635,23579,23645
1,15,,24015,23959,24025
1,15,,24655,24599,24665
1,15,,25495,25439,25505
1,15,,25915,25859,25925
1,15,,26035,25896,26045
1,15,,26515,26459,26525
1,15,,26755,26616,26765
1,15,,27175,27119,27185
1,15,,27595,27539,27605
1,15,,27715,27576,27725
1,15,,28015,27959,28025
1,15,,28555,28476,28565
1,15,,28615,28499,28625
1,15,,29215,29159,29225
1,15,,29575,29436,29585
1,15,,29875,29819,29885
1,15,,30295,30156,30305
1,15,,30665,30609,30675
1,15,,31385,31329,31395
1,15,,31675,31536,31685
1,15,,32285,32196,32295
1,15,,32335,32229,32345
1,15,,32995,32856,33005
1,15,,33305,33249,33315
1,15,,33655,33516,33665
1,15,,34085,34029,34095
1,15,,34315,34176,34325
1,15,,35035,34896,35045
1,15,,35585,35529,35595
1,15,,35935,35796,35945
1,15,,36485,36429,36495
1,15,,37085,36996,37095
1,15,,37135,37029,37145
1,15,,38035,37896,38045
1,15,,39185,39129,39195
1,15,,39535,39396,39545
1,15,,40385,40329,40395
1,15,,41585,41529,41595
1,15,,42485,42429,42495
1,15,,43135,42996,43145
1,15,,44035,43896,44045
1,15,,44885,44829,44895
1,15,,45535,45396,45545
1,15,,45785,45729,45795
1,15,,46315,46176,46325
1,15,,48535,48396,48545
1,15,,49435,49296,49445
1,15,,50585,50529,50595
1,15,,52985,52929,52995
1,15,,53885,53829,53895
1,15,,54235,54096,54245
1,15,,56635,56496,56645
1,15,,56885,56829,56895
1,15,,57535,57396,57545
1,15,,58685,58629,58695
1,15,,60535,60396,60545
1,15,,61385,61329,61395
1,15,,61735,61596,61745
1,15,,62105,62049,62115
1,15,,62635,62496,62645
1,15,,62825,62769,62835
1,15,,63545,63489,63555
1,15,,63785,63646,63795
1,15,,64265,64209,64275
1,15,,64505,64366,64515
1,15,,64985,64929,64995
1,15,,65225,65086,65235
1,15,,65705,65649,65715
1,15,,65945,65806,65955
1,15,,66425,66369,66435
1,15,,66665,66526,66675
1,15,,67145,67089,67155
1,15,,67385,67246,67395
1,15,,68105,67966,68115
1,15,,68165,68109,68175
1,15,,68825,68686,68835
1,15,,69065,69009,69075
1,15,,69545,69406,69555
1,15,,70085,70029,70095
1,15,,70265,70126,70275
1,15,,70865,70726,70875
1,15,,70925,70869,70935
1,15,,71285,71146,71295
1,15,,71585,71529,71595
1,15,,72065,71926,72075
1,15,,72785,72696,72795
1,15,,72835,72729,72845
1,15,,73445,73389,73455
1,15,,73735,73596,73745
1,15,,74585,74496,74595
1,15,,74635,74529,74645
1,15,,75485,75396,75495
1,15,,75535,75429,75545
1,15,,76385,76296,76395
1,15,,76435,76329,76445
1,15,,77335,77196,77345
1,15,,77455,77399,77465
1,15,,78235,78096,78245
1,15,,78485,78429,78495
1,15,,79135,78996,79145
1,15,,79685,79629,79695
1,15,,80035,79896,80045
1,15,,80335,80279,80345
1,15,,82435,82296,82445
1,15,,83935,83796,83945
1,14,,21424,21367,21434
1,14,,22251,22194,22261
1,14,,22984,22927,22994
1,14,,23091,23034,23101
1,14,,23751,23694,23761
1,14,,24171,24114,24181
1,14,,24771,24714,24781
1,14,,25611,25554,25621
1,14,,25934,25877,25944
1,14,,26031,25974,26041
1,14,,26631,26574,26641
1,14,,26654,26597,26664
1,14,,27291,27234,27301
1,14,,27614,27557,27624
1,14,,27711,27654,27721
1,14,,28131,28074,28141
1,14,,28514,28457,28524
1,14,,28671,28614,28681
1,14,,29331,29274,29341
1,14,,29474,29417,29484
1,14,,29991,29934,30001
1,14,,30194,30137,30204
1,14,,30771,30714,30781
1,14,,31491,31434,31501
1,14,,31574,31517,31584
1,14,,32234,32177,32244
1,14,,32391,32334,32401
1,14,,32894,32837,32904
1,14,,33411,33354,33421
1,14,,33554,33497,33564
1,14,,34191,34134,34201
1,14,,34214,34157,34224
1,14,,34934,34877,34944
1,14,,35691,35634,35701
1,14,,35834,35777,35844
1,14,,36591,36534,36601
1,14,,37034,36977,37044
1,14,,37191,37134,37201
1,14,,37934,37877,37944
1,14,,39291,39234,39301
1,14,,39434,39377,39444
1,14,,40491,40434,40501
1,14,,41691,41634,41701
1,14,,42591,42534,42601
1,14,,43034,42977,43044
1,14,,43934,43877,43944
1,14,,44991,44934,45001
1,14,,45434,45377,45444
1,14,,45891,45834,45901
1,14,,46214,46157,46224
1,14,,48434,48377,48444
1,14,,49334,49277,49344
1,14,,50691,50634,50701
1,14,,53091,53034,53101
1,14,,53991,53934,54001
1,14,,54134,54077,54144
1,14,,56534,56477,56544
1,14,,56991,56934,57001
1,14,,57434,57377,57444
1,14,,58791,58734,58801
1,14,,60434,60377,60444
1,14,,61491,61434,61501
1,14,,61634,61577,61644
1,14,,62211,62154,62221
1,14,,62534,62477,62544
1,14,,62931,62874,62941
1,14,,63651,63594,63661
1,14,,63669,63612,63679
1,14,,64371,64314,64381
1,14,,64389,64332,64399
1,14,,65091,65034,65101
1,14,,65109,65052,65119
1,14,,65811,65754,65821
1,14,,65829,65772,65839
1,14,,66531,66474,66541
1,14,,66549,66492,66559
1,14,,67251,67194,67261
1,14,,67269,67212,67279
1,14,,67989,67932,67999
1,14,,68271,68214,68281
1,14,,68709,68652,68719
1,14,,69171,69114,69181
1,14,,69429,69372,69439
1,14,,70149,70092,70159
1,14,,70191,70134,70201
1,14,,70749,70692,70759
1,14,,71031,70974,71041
1,14,,71169,71112,71179
1,14,,71691,71634,71701
1,14,,71949,71892,71959
1,14,,72734,72677,72744
1,14,,72891,72834,72901
1,14,,73551,73494,73561
1,14,,73634,73577,73644
1,14,,74534,74477,74544
1,14,,74691,74634,74701
1,14,,75434,75377,75444
1,14,,75591,75534,75601
1,14,,76334,76277,76344
1,14,,76491,76434,76501
1,14,,77234,77177,77244
1,14,,77461,77404,77471
1,14,,78134,78077,78144
1,14,,78591,78534,78601
1,14,,79034,78977,79044
1,14,,79791,79734,79801
1,14,,79934,79877,79944
1,14,,80341,80284,80351
1,14,,82334,82277,82344
1,14,,83834,83777,83844
1,13,,21250,21193,21260
1,13,,22425,22368,22435
1,13,,22810,22753,22820
1,13,,23265,23208,23275
1,13,,23925,23868,23935
1,13,,24345,24288,24355
1,13,,24945,24888,24955
1,13,,25760,25703,25770
1,13,,25785,25728,25795
1,13,,26205,26148,26215
1,13,,26480,26423,26490
1,13,,26805,26748,26815
1,13,,27440,27383,27450
1,13,,27465,27408,27475
1,13,,27885,27828,27895
1,13,,28305,28248,28315
1,13,,28340,28283,28350
1,13,,28845,28788,28855
1,13,,29300,29243,29310
1,13,,29505,29448,29515
1,13,,30020,29963,30030
1,13,,30165,30108,30175
1,13,,30945,30888,30955
1,13,,31400,31343,31410
1,13,,31665,31608,31675
1,13,,32060,32003,32070
1,13,,32565,32508,32575
1,13,,32720,32663,32730
1,13,,33380,33323,33390
1,13,,33585,33528,33595
1,13,,34040,33983,34050
1,13,,34365,34308,34375
1,13,,34760,34703,34770
1,13,,35660,35603,35670
1,13,,35865,35808,35875
1,13,,36765,36708,36775
1,13,,36860,36803,36870
1,13,,37365,37308,37375
1,13,,37760,37703,37770
1,13,,39260,39203,39270
1,13,,39465,39408,39475
1,13,,40665,40608,40675
1,13,,41865,41808,41875
1,13,,42765,42708,42775
1,13,,42860,42803,42870
1,13,,43760,43703,43770
1,13,,45165,45108,45175
1,13,,45260,45203,45270
1,13,,46040,45983,46050
1,13,,46065,46008,46075
1,13,,48260,48203,48270
1,13,,49160,49103,49170
1,13,,50865,50808,50875
1,13,,53265,53208,53275
1,13,,53960,53903,53970
1,13,,54165,54108,54175
1,13,,56360,56303,56370
1,13,,57165,57108,57175
1,13,,57260,57203,57270
1,13,,58965,58908,58975
1,13,,60260,60203,60270
1,13,,61460,61403,61470
1,13,,61665,61608,61675
1,13,,62360,62303,62370
1,13,,62385,62328,62395
1,13,,63105,63048,63115
1,13,,63495,63438,63505
1,13,,63825,63768,63835
1,13,,64215,64158,64225
1,13,,64545,64488,64555
1,13,,64935,64878,64945
1,13,,65265,65208,65275
1,13,,65655,65598,65665
1,13,,65985,65928,65995
1,13,,66375,66318,66385
1,13,,66705,66648,66715
1,13,,67095,67038,67105
1,13,,67425,67368,67435
1,13,,67815,67758,67825
1,13,,68445,68388,68455
1,13,,68535,68478,68545
1,13,,69255,69198,69265
1,13,,69345,69288,69355
1,13,,69975,69918,69985
1,13,,70365,70308,70375
1,13,,70575,70518,70585
1,13,,70995,70938,71005
1,13,,71205,71148,71215
1,13,,71775,71718,71785
1,13,,71865,71808,71875
1,13,,72560,72503,72570
1,13,,73065,73008,73075
1,13,,73460,73403,73470
1,13,,73725,73668,73735
1,13,,74360,74303,74370
1,13,,74865,74808,74875
1,13,,75260,75203,75270
1,13,,75765,75708,75775
1,13,,76160,76103,76170
1,13,,76665,76608,76675
1,13,,77060,77003,77070
1,13,,77635,77578,77645
1,13,,77960,77903,77970
1,13,,78765,78708,78775
1,13,,78860,78803,78870
1,13,,79760,79703,79770
1,13,,79965,79908,79975
1,13,,80515,80458,80525
1,13,,82160,82103,82170
1,13,,83660,83603,83670
1,12,,21097,21040,21107
1,12,,22588,22450,22598
1,12,,22657,22600,22667
1,12,,23428,23290,23438
1,12,,24088,23950,24098
1,12,,24508,24370,24518
1,12,,25108,24970,25118
1,12,,25612,25555,25622
1,12,,25948,25810,25958
1,12,,26332,26230,26342
1,12,,26368,26275,26378
1,12,,26968,26830,26978
1,12,,27292,27235,27302
1,12,,27628,27490,27638
1,12,,28048,27910,28058
1,12,,28192,28135,28202
1,12,,28468,28330,28478
1,12,,29008,28870,29018
1,12,,29152,29095,29162
1,12,,29668,29530,29678
1,12,,29872,29815,29882
1,12,,30328,30190,30338
1,12,,31093,30955,31103
1,12,,31252,31195,31262
1,12,,31813,31675,31823
1,12,,31912,31855,31922
1,12,,32572,32515,32582
1,12,,32713,32575,32723
1,12,,33232,33175,33242
1,12,,33733,33595,33743
1,12,,33892,33835,33902
1,12,,34513,34375,34523
1,12,,34612,34555,34622
1,12,,35512,35455,35522
1,12,,36013,35875,36023
1,12,,36712,36655,36722
1,12,,36913,36775,36923
1,12,,37513,37375,37523
1,12,,37612,37555,37622
1,12,,39112,39055,39122
1,12,,39613,39475,39623
1,12,,40813,40675,40823
1,12,,42013,41875,42023
1,12,,42712,42655,42722
1,12,,42913,42775,42923
1,12,,43612,43555,43622
1,12,,45112,45055,45122
1,12,,45313,45175,45323
1,12,,45892,45835,45902
1,12,,46213,46075,46223
1,12,,48112,48055,48122
1,12,,49012,48955,49022
1,12,,51013,50875,51023
1,12,,53413,53275,53423
1,12,,53812,53755,53822
1,12,,54313,54175,54323
1,12,,56212,56155,56222
1,12,,57112,57055,57122
1,12,,57313,57175,57323
1,12,,59113,58975,59123
1,12,,60112,60055,60122
1,12,,61312,61255,61322
1,12,,61813,61675,61823
1,12,,62212,62155,62222
1,12,,62533,62395,62543
1,12,,63253,63115,63263
1,12,,63332,63275,63342
1,12,,63973,63835,63983
1,12,,64052,63995,64062
1,12,,64693,64555,64703
1,12,,64772,64715,64782
1,12,,65413,65275,65423
1,12,,65492,65435,65502
1,12,,66133,65995,66143
1,12,,66212,66155,66222
1,12,,66853,66715,66863
1,12,,66932,66875,66942
1,12,,67573,67435,67583
1,12,,67652,67595,67662
1,12,,68372,68315,68382
1,12,,68593,68455,68603
1,12,,69092,69035,69102
1,12,,69493,69355,69503
1,12,,69812,69755,69822
1,12,,70412,70355,70422
1,12,,70513,70375,70523
1,12,,70832,70775,70842
1,12,,71353,71215,71363
1,12,,71612,71555,71622
1,12,,72013,71875,72023
1,12,,72412,72355,72422
1,12,,73213,73075,73223
1,12,,73312,73255,73322
1,12,,73873,73735,73883
1,12,,74212,74155,74222
1,12,,75013,74875,75023
1,12,,75112,75055,75122
1,12,,75913,75775,75923
1,12,,76012,75955,76022
1,12,,76813,76675,76823
1,12,,76912,76855,76922
1,12,,77763,77625,77773
1,12,,77812,77755,77822
1,12,,78712,78655,78722
1,12,,78913,78775,78923
1,12,,79612,79555,79622
1,12,,80113,79975,80123
1,12,,80643,80505,80653
1,12,,82012,81955,82022
1,12,,83512,83455,83522
1,11,,21013,20956,21023
1,11,,22573,22516,22583
1,11,,22672,22618,22682
1,11,,23512,23458,23522
1,11,,24172,24118,24182
1,11,,24592,24538,24602
1,11,,25192,25138,25202
1,11,,25528,25471,25538
1,11,,26032,25978,26042
1,11,,26248,26191,26258
1,11,,26452,26398,26462
1,11,,27052,26998,27062
1,11,,27208,27151,27218
1,11,,27712,27658,27722
1,11,,28108,28051,28118
1,11,,28132,28078,28142
1,11,,28552,28498,28562
1,11,,29068,29011,29078
1,11,,29092,29038,29102
1,11,,29752,29698,29762
1,11,,29788,29731,29798
1,11,,30412,30358,30422
1,11,,31168,31111,31178
1,11,,31177,31123,31187
1,11,,31828,31771,31838
1,11,,31897,31843,31907
1,11,,32488,32431,32498
1,11,,32797,32743,32807
1,11,,33148,33091,33158
1,11,,33808,33751,33818
1,11,,33817,33763,33827
1,11,,34528,34471,34538
1,11,,34597,34543,34607
1,11,,35428,35371,35438
1,11,,36097,36043,36107
1,11,,36628,36571,36638
1,11,,36997,36943,37007
1,11,,37528,37471,37538
1,11,,37597,37543,37607
1,11,,39028,38971,39038
1,11,,39697,39643,39707
1,11,,40897,40843,40907
1,11,,42097,42043,42107
1,11,,42628,42571,42638
1,11,,42997,42943,43007
1,11,,43528,43471,43538
1,11,,45028,44971,45038
1,11,,45397,45343,45407
1,11,,45808,45751,45818
1,11,,46297,46243,46307
1,11,,48028,47971,48038
1,11,,48928,48871,48938
1,11,,51097,51043,51107
1,11,,53497,53443,53507
1,11,,53728,53671,53738
1,11,,54397,54343,54407
1,11,,56128,56071,56138
1,11,,57028,56971,57038
1,11,,57397,57343,57407
1,11,,59197,59143,59207
1,11,,60028,59971,60038
1,11,,61228,61171,61238
1,11,,61897,61843,61907
1,11,,62128,62071,62138
1,11,,62617,62563,62627
1,11,,63248,63191,63258
1,11,,63337,63283,63347
1,11,,63968,63911,63978
1,11,,64057,64003,64067
1,11,,64688,64631,64698
1,11,,64777,64723,64787
1,11,,65408,65351,65418
1,11,,65497,65443,65507
1,11,,66128,66071,66138
1,11,,66217,66163,66227
1,11,,66848,66791,66858
1,11,,66937,66883,66947
1,11,,67568,67511,67578
1,11,,67657,67603,67667
1,11,,68288,68231,68298
1,11,,68677,68623,68687
1,11,,69008,68951,69018
1,11,,69577,69523,69587
1,11,,69728,69671,69738
1,11,,70328,70271,70338
1,11,,70597,70543,70607
1,11,,70748,70691,70758
1,11,,71437,71383,71447
1,11,,71528,71471,71538
1,11,,72097,72043,72107
1,11,,72328,72271,72338
1,11,,73228,73171,73238
1,11,,73297,73243,73307
1,11,,73957,73903,73967
1,11,,74128,74071,74138
1,11,,75028,74971,75038
1,11,,75097,75043,75107
1,11,,75928,75871,75938
1,11,,75997,75943,76007
1,11,,76828,76771,76838
1,11,,76897,76843,76907
1,11,,77728,77671,77738
1,11,,77847,77793,77857
1,11,,78628,78571,78638
1,11,,78997,78943,79007
1,11,,79528,79471,79538
1,11,,80197,80143,80207
1,11,,80727,80673,80737
1,11,,81928,81871,81938
1,11,,83428,83371,83438
1,10,,20947,20808,20957
1,10,,22507,22368,22517
1,10,,22738,22684,22748
1,10,,23578,23524,23588
1,10,,24238,24184,24248
1,10,,24658,24604,24668
1,10,,25258,25204,25268
1,10,,25462,25323,25472
1,10,,26098,26043,26108
1,10,,26182,26044,26192
1,10,,26518,26464,26528
1,10,,27118,27003,27128
1,10,,27142,27064,27152
1,10,,27778,27724,27788
1,10,,28042,27903,28052
1,10,,28198,28144,28208
1,10,,28618,28564,28628
1,10,,29002,28863,29012
1,10,,29158,29104,29168
1,10,,29722,29583,29732
1,10,,29818,29764,29828
1,10,,30478,30424,30488
1,10,,31102,30963,31112
1,10,,31243,31189,31253
1,10,,31762,31623,31772
1,10,,31963,31909,31973
1,10,,32422,32283,32432
1,10,,32863,32809,32873
1,10,,33082,32943,33092
1,10,,33742,33603,33752
1,10,,33883,33829,33893
1,10,,34462,34323,34472
1,10,,34663,34609,34673
1,10,,35362,35223,35372
1,10,,36163,36109,36173
1,10,,36562,36423,36572
1,10,,37063,37009,37073
1,10,,37462,37323,37472
1,10,,37663,37609,37673
1,10,,38962,38823,38972
1,10,,39763,39709,39773
1,10,,40963,40909,40973
1,10,,42163,42109,42173
1,10,,42562,42423,42572
1,10,,43063,43009,43073
1,10,,43462,43323,43472
1,10,,44962,44823,44972
1,10,,45463,45409,45473
1,10,,45742,45603,45752
1,10,,46363,46309,46373
1,10,,47962,47823,47972
1,10,,48862,48723,48872
1,10,,51163,51109,51173
1,10,,53563,53509,53573
1,10,,53662,53523,53672
1,10,,54463,54409,54473
1,10,,56062,55923,56072
1,10,,56962,56823,56972
1,10,,57463,57409,57473
1,10,,59263,59209,59273
1,10,,59962,59823,59972
1,10,,61162,61023,61172
1,10,,61963,61909,61973
1,10,,62062,61923,62072
1,10,,62683,62629,62693
1,10,,63182,63043,63192
1,10,,63403,63349,63413
1,10,,63902,63763,63912
1,10,,64123,64069,64133
1,10,,64622,64483,64632
1,10,,64843,64789,64853
1,10,,65342,65203,65352
1,10,,65563,65509,65573
1,10,,66062,65923,66072
1,10,,66283,66229,66293
1,10,,66782,66643,66792
1,10,,67003,66949,67013
1,10,,67502,67363,67512
1,10,,67723,67669,67733
1,10,,68222,68083,68232
1,10,,68743,68689,68753
1,10,,68942,68803,68952
1,10,,69643,69523,69653
1,10,,69662,69589,69672
1,10,,70262,70123,70272
1,10,,70663,70543,70673
1,10,,70682,70609,70692
1,10,,71462,71323,71472
1,10,,71503,71449,71513
1,10,,72163,72109,72173
1,10,,72262,72123,72272
1,10,,73162,73023,73172
1,10,,73363,73309,73373
1,10,,74023,73923,74033
1,10,,74062,73969,74072
1,10,,74962,74823,74972
1,10,,75163,75109,75173
1,10,,75862,75723,75872
1,10,,76063,76009,76073
1,10,,76762,76623,76772
1,10,,76963,76909,76973
1,10,,77662,77523,77672
1,10,,77913,77859,77923
1,10,,78562,78423,78572
1,10,,79063,79009,79073
1,10,,79462,79323,79472
1,10,,80263,80209,80273
1,10,,80793,80739,80803
1,10,,81862,81723,81872
1,10,,83362,83223,83372
1,8,,20828,20689,20838
1,8,,22912,22774,22922
1,8,,23752,23614,23762
1,8,,24412,24274,24422
1,8,,24832,24694,24842
1,8,,25298,25159,25308
1,8,,25432,25294,25442
1,8,,26018,25879,26028
1,8,,26272,26134,26282
1,8,,26692,26554,26702
1,8,,26978,26839,26988
1,8,,27292,27154,27302
1,8,,27878,27739,27888
1,8,,27952,27814,27962
1,8,,28372,28234,28382
1,8,,28792,28654,28802
1,8,,28838,28699,28848
1,8,,29332,29194,29342
1,8,,29558,29419,29568
1,8,,29992,29854,30002
1,8,,30652,30514,30662
1,8,,30938,30799,30948
1,8,,31402,31264,31412
1,8,,31598,31459,31608
1,8,,32122,31984,32132
1,8,,32258,32119,32268
1,8,,32918,32779,32928
1,8,,33022,32884,33032
1,8,,33578,33439,33588
1,8,,34042,33904,34052
1,8,,34298,34159,34308
1,8,,34822,34684,34832
1,8,,35198,35059,35208
1,8,,36322,36184,36332
1,8,,36398,36259,36408
1,8,,37222,37084,37232
1,8,,37298,37159,37308
1,8,,37822,37684,37832
1,8,,38798,38659,38808
1,8,,39922,39784,39932
1,8,,41122,40984,41132
1,8,,42322,42184,42332
1,8,,42398,42259,42408
1,8,,43222,43084,43232
1,8,,43298,43159,43308
1,8,,44798,44659,44808
1,8,,45578,45439,45588
1,8,,45622,45484,45632
1,8,,46522,46384,46532
1,8,,47798,47659,47808
1,8,,48698,48559,48708
1,8,,51322,51184,51332
1,8,,53498,53359,53508
1,8,,53722,53584,53732
1,8,,54622,54484,54632
1,8,,55898,55759,55908
1,8,,56798,56659,56808
1,8,,57622,57484,57632
1,8,,59422,59284,59432
1,8,,59798,59659,59808
1,8,,60998,60859,61008
1,8,,61898,61759,61908
1,8,,62122,61984,62132
1,8,,62842,62704,62852
1,8,,63008,62869,63018
1,8,,63562,63424,63572
1,8,,63728,63589,63738
1,8,,64282,64144,64292
1,8,,64448,64309,64458
1,8,,65002,64864,65012
1,8,,65168,65029,65178
1,8,,65722,65584,65732
1,8,,65888,65749,65898
1,8,,66442,66304,66452
1,8,,66608,66469,66618
1,8,,67162,67024,67172
1,8,,67328,67189,67338
1,8,,67882,67744,67892
1,8,,68048,67909,68058
1,8,,68768,68629,68778
1,8,,68902,68764,68912
1,8,,69488,69349,69498
1,8,,69802,69664,69812
1,8,,70088,69949,70098
1,8,,70508,70369,70518
1,8,,70822,70684,70832
1,8,,71288,71149,71298
1,8,,71662,71524,71672
1,8,,72098,71959,72108
1,8,,72322,72184,72332
1,8,,72998,72859,73008
1,8,,73522,73384,73532
1,8,,73898,73759,73908
1,8,,74182,74044,74192
1,8,,74798,74659,74808
1,8,,75322,75184,75332
1,8,,75698,75559,75708
1,8,,76222,76084,76232
1,8,,76598,76459,76608
1,8,,77122,76984,77132
1,8,,77498,77359,77508
1,8,,78398,78259,78408
1,8,,79222,79084,79232
1,8,,79298,79159,79308
1,8,,80422,80284,80432
1,8,,81698,81559,81708
1,8,,83198,83059,83208
1,7,,20784,20643,20794
1,7,,22986,22927,22996
1,7,,23826,23767,23836
1,7,,24486,24427,24496
1,7,,24906,24847,24916
1,7,,25234,25093,25244
1,7,,25506,25447,25516
1,7,,25954,25813,25964
1,7,,26346,26287,26356
1,7,,26766,26707,26776
1,7,,26914,26773,26924
1,7,,27366,27307,27376
1,7,,27814,27673,27824
1,7,,28026,27967,28036
1,7,,28446,28387,28456
1,7,,28774,28633,28784
1,7,,28866,28807,28876
1,7,,29406,29347,29416
1,7,,29494,29353,29504
1,7,,30066,30007,30076
1,7,,30726,30667,30736
1,7,,30874,30733,30884
1,7,,31466,31393,31476
1,7,,31534,31407,31544
1,7,,32186,32053,32196
1,7,,32194,32127,32204
1,7,,32854,32713,32864
1,7,,33086,33027,33096
1,7,,33514,33373,33524
1,7,,34106,34047,34116
1,7,,34234,34093,34244
1,7,,34886,34827,34896
1,7,,35134,34993,35144
1,7,,36334,36193,36344
1,7,,36386,36327,36396
1,7,,37234,37093,37244
1,7,,37286,37227,37296
1,7,,37886,37827,37896
1,7,,38734,38593,38744
1,7,,39986,39927,39996
1,7,,41186,41127,41196
1,7,,42334,42193,42344
1,7,,42386,42327,42396
1,7,,43234,43093,43244
1,7,,43286,43227,43296
1,7,,44734,44593,44744
1,7,,45514,45373,45524
1,7,,45686,45627,45696
1,7,,46586,46527,46596
1,7,,47734,47593,47744
1,7,,48634,48493,48644
1,7,,51386,51327,51396
1,7,,53434,53293,53444
1,7,,53786,53727,53796
1,7,,54686,54627,54696
1,7,,55834,55693,55844
1,7,,56734,56593,56744
1,7,,57686,57627,57696
1,7,,59486,59427,59496
1,7,,59734,59593,59744
1,7,,60934,60793,60944
1,7,,61834,61693,61844
1,7,,62186,62127,62196
1,7,,62906,62793,62916
1,7,,62934,62847,62944
1,7,,63626,63513,63636
1,7,,63654,63567,63664
1,7,,64346,64233,64356
1,7,,64374,64287,64384
1,7,,65066,64953,65076
1,7,,65094,65007,65104
1,7,,65786,65673,65796
1,7,,65814,65727,65824
1,7,,66506,66393,66516
1,7,,66534,66447,66544
1,7,,67226,67113,67236
1,7,,67254,67167,67264
1,7,,67946,67833,67956
1,7,,67974,67887,67984
1,7,,68694,68553,68704
1,7,,68966,68907,68976
1,7,,69414,69273,69424
1,7,,69866,69807,69876
1,7,,70014,69873,70024
1,7,,70434,70293,70444
1,7,,70886,70827,70896
1,7,,71214,71073,71224
1,7,,71726,71667,71736
1,7,,72034,71893,72044
1,7,,72386,72327,72396
1,7,,72934,72793,72944
1,7,,73586,73527,73596
1,7,,73834,73693,73844
1,7,,74246,74187,74256
1,7,,74734,74593,74744
1,7,,75386,75327,75396
1,7,,75634,75493,75644
1,7,,76286,76227,76296
1,7,,76534,76393,76544
1,7,,77186,77127,77196
1,7,,77434,77293,77444
1,7,,78334,78193,78344
1,7,,79234,79093,79244
1,7,,79286,79227,79296
1,7,,80486,80427,80496
1,7,,81634,81493,81644
1,7,,83134,82993,83144
1,6,,20492,20435,20502
1,6,,23258,23120,23268
1,6,,24098,23960,24108
1,6,,24758,24620,24768
1,6,,24987,24930,24997
1,6,,25178,25040,25188
1,6,,25707,25640,25717
1,6,,25778,25650,25788
1,6,,26618,26480,26628
1,6,,26667,26610,26677
1,6,,27038,26900,27048
1,6,,27567,27500,27577
1,6,,27638,27510,27648
1,6,,28298,28160,28308
1,6,,28527,28470,28537
1,6,,28718,28580,28728
1,6,,29138,29000,29148
1,6,,29247,29190,29257
1,6,,29678,29540,29688
1,6,,30338,30200,30348
1,6,,30627,30570,30637
1,6,,30998,30860,31008
1,6,,31287,31230,31297
1,6,,31723,31585,31733
1,6,,31947,31890,31957
1,6,,32443,32305,32453
1,6,,32607,32550,32617
1,6,,33267,33205,33277
1,6,,33343,33210,33353
1,6,,33987,33930,33997
1,6,,34363,34225,34373
1,6,,34887,34830,34897
1,6,,35143,35005,35153
1,6,,36087,36030,36097
1,6,,36643,36505,36653
1,6,,36987,36930,36997
1,6,,37543,37405,37553
1,6,,38143,38005,38153
1,6,,38487,38430,38497
1,6,,40243,40105,40253
1,6,,41443,41305,41453
1,6,,42087,42030,42097
1,6,,42643,42505,42653
1,6,,42987,42930,42997
1,6,,43543,43405,43553
1,6,,44487,44430,44497
1,6,,45267,45210,45277
1,6,,45943,45805,45953
1,6,,46843,46705,46853
1,6,,47487,47430,47497
1,6,,48387,48330,48397
1,6,,51643,51505,51653
1,6,,53187,53130,53197
1,6,,54043,53905,54053
1,6,,54943,54805,54953
1,6,,55587,55530,55597
1,6,,56487,56430,56497
1,6,,57943,57805,57953
1,6,,59487,59430,59497
1,6,,59743,59605,59753
1,6,,60687,60630,60697
1,6,,61587,61530,61597
1,6,,62443,62305,62453
1,6,,62662,62605,62672
1,6,,63163,63025,63173
1,6,,63382,63325,63392
1,6,,63883,63745,63893
1,6,,64102,64045,64112
1,6,,64603,64465,64613
1,6,,64822,64765,64832
1,6,,65323,65185,65333
1,6,,65542,65485,65552
1,6,,66043,65905,66053
1,6,,66262,66205,66272
1,6,,66763,66625,66773
1,6,,66982,66925,66992
1,6,,67483,67345,67493
1,6,,67702,67645,67712
1,6,,68203,68065,68213
1,6,,68422,68365,68432
1,6,,69142,69085,69152
1,6,,69223,69085,69233
1,6,,69742,69685,69752
1,6,,70123,69985,70133
1,6,,70162,70105,70172
1,6,,70942,70885,70952
1,6,,71143,71005,71153
1,6,,71787,71730,71797
1,6,,71983,71845,71993
1,6,,72643,72505,72653
1,6,,72687,72630,72697
1,6,,73587,73530,73597
1,6,,73843,73705,73853
1,6,,74487,74365,74497
1,6,,74503,74430,74513
1,6,,75387,75330,75397
1,6,,75643,75505,75653
1,6,,76287,76230,76297
1,6,,76543,76405,76553
1,6,,77187,77130,77197
1,6,,77443,77305,77453
1,6,,78087,78030,78097
1,6,,78987,78930,78997
1,6,,79543,79405,79553
1,6,,80743,80605,80753
1,6,,81387,81330,81397
1,6,,82887,82830,82897
1,5,,20443,20386,20453
1,5,,23307,23253,23317
1,5,,24147,24093,24157
1,5,,24807,24753,24817
1,5,,24938,24881,24948
1,5,,25227,25173,25237
1,5,,25658,25601,25668
